timestamp,broad_income,prior_taxable_income,prior_rate,new_rate,response_number,raw_response,parsed_income,implied_eti
2024-11-05 14:22:25,50000,37500.0,0.25,0.15,1,"$42,857",42857.0,1.0714000000000001
2024-11-05 14:22:25,50000,37500.0,0.25,0.15,2,"$42,500",42500.0,1.0000000000000002
2024-11-05 14:22:25,50000,37500.0,0.25,0.15,3,"$42,500",42500.0,1.0000000000000002
2024-11-05 14:22:25,50000,37500.0,0.25,0.15,4,"$42,500",42500.0,1.0000000000000002
2024-11-05 14:22:25,50000,37500.0,0.25,0.15,5,"$42,500",42500.0,1.0000000000000002
2024-11-05 14:22:25,50000,37500.0,0.25,0.15,6,"$42,857",42857.0,1.0714000000000001
2024-11-05 14:22:25,50000,37500.0,0.25,0.15,7,"$42,500",42500.0,1.0000000000000002
2024-11-05 14:22:25,50000,37500.0,0.25,0.15,8,"$40,000",40000.0,0.5000000000000001
2024-11-05 14:22:25,50000,37500.0,0.25,0.15,9,"$42,500",42500.0,1.0000000000000002
2024-11-05 14:22:25,50000,37500.0,0.25,0.15,10,"$42,857",42857.0,1.0714000000000001
2024-11-05 14:22:26,50000,37500.0,0.25,0.16999999999999998,1,"$41,176",41176.0,0.9189999999999992
2024-11-05 14:22:26,50000,37500.0,0.25,0.16999999999999998,2,"$40,000",40000.0,0.6249999999999994
2024-11-05 14:22:26,50000,37500.0,0.25,0.16999999999999998,3,"$43,038",43038.0,1.384499999999999
2024-11-05 14:22:26,50000,37500.0,0.25,0.16999999999999998,4,"$41,000",41000.0,0.8749999999999993
2024-11-05 14:22:26,50000,37500.0,0.25,0.16999999999999998,5,"$42,857",42857.0,1.339249999999999
2024-11-05 14:22:26,50000,37500.0,0.25,0.16999999999999998,6,"$42,000",42000.0,1.1249999999999991
2024-11-05 14:22:26,50000,37500.0,0.25,0.16999999999999998,7,"$42,500",42500.0,1.249999999999999
2024-11-05 14:22:26,50000,37500.0,0.25,0.16999999999999998,8,"$37,500",37500.0,0.0
2024-11-05 14:22:26,50000,37500.0,0.25,0.16999999999999998,9,"$37,500",37500.0,0.0
2024-11-05 14:22:26,50000,37500.0,0.25,0.16999999999999998,10,"$42,000",42000.0,1.1249999999999991
2024-11-05 14:22:26,50000,37500.0,0.25,0.18999999999999997,1,"$39,686",39686.0,0.728666666666666
2024-11-05 14:22:26,50000,37500.0,0.25,0.18999999999999997,2,"$39,653",39653.0,0.717666666666666
2024-11-05 14:22:26,50000,37500.0,0.25,0.18999999999999997,3,"$39,583",39583.0,0.6943333333333327
2024-11-05 14:22:26,50000,37500.0,0.25,0.18999999999999997,4,"$39,474",39474.0,0.6579999999999994
2024-11-05 14:22:26,50000,37500.0,0.25,0.18999999999999997,5,"$39,000",39000.0,0.49999999999999956
2024-11-05 14:22:26,50000,37500.0,0.25,0.18999999999999997,6,"$39,474",39474.0,0.6579999999999994
2024-11-05 14:22:26,50000,37500.0,0.25,0.18999999999999997,7,"$39,474",39474.0,0.6579999999999994
2024-11-05 14:22:26,50000,37500.0,0.25,0.18999999999999997,8,"$39,250",39250.0,0.5833333333333328
2024-11-05 14:22:26,50000,37500.0,0.25,0.18999999999999997,9,"$39,474",39474.0,0.6579999999999994
2024-11-05 14:22:26,50000,37500.0,0.25,0.18999999999999997,10,"$39,250",39250.0,0.5833333333333328
2024-11-05 14:22:26,50000,37500.0,0.25,0.20999999999999996,1,"$39,024",39024.0,0.7619999999999995
2024-11-05 14:22:26,50000,37500.0,0.25,0.20999999999999996,2,"$39,375",39375.0,0.9374999999999992
2024-11-05 14:22:26,50000,37500.0,0.25,0.20999999999999996,3,"$39,285",39285.0,0.8924999999999993
2024-11-05 14:22:26,50000,37500.0,0.25,0.20999999999999996,4,"$39,285",39285.0,0.8924999999999993
2024-11-05 14:22:26,50000,37500.0,0.25,0.20999999999999996,5,"$38,750",38750.0,0.6249999999999994
2024-11-05 14:22:26,50000,37500.0,0.25,0.20999999999999996,6,"$39,750",39750.0,1.1249999999999991
2024-11-05 14:22:26,50000,37500.0,0.25,0.20999999999999996,7,"$39,285",39285.0,0.8924999999999993
2024-11-05 14:22:26,50000,37500.0,0.25,0.20999999999999996,8,"$38,750",38750.0,0.6249999999999994
2024-11-05 14:22:26,50000,37500.0,0.25,0.20999999999999996,9,"$39,285",39285.0,0.8924999999999993
2024-11-05 14:22:26,50000,37500.0,0.25,0.20999999999999996,10,"$39,286",39286.0,0.8929999999999992
2024-11-05 14:22:27,50000,37500.0,0.25,0.22999999999999995,1,"$38,500",38500.0,0.9999999999999992
2024-11-05 14:22:27,50000,37500.0,0.25,0.22999999999999995,2,"$37,500",37500.0,0.0
2024-11-05 14:22:27,50000,37500.0,0.25,0.22999999999999995,3,"$38,500",38500.0,0.9999999999999992
2024-11-05 14:22:27,50000,37500.0,0.25,0.22999999999999995,4,"$38,750",38750.0,1.249999999999999
2024-11-05 14:22:27,50000,37500.0,0.25,0.22999999999999995,5,"$39,083",39083.0,1.5829999999999986
2024-11-05 14:22:27,50000,37500.0,0.25,0.22999999999999995,6,"$38,250",38250.0,0.7499999999999993
2024-11-05 14:22:27,50000,37500.0,0.25,0.22999999999999995,7,"$38,500",38500.0,0.9999999999999992
2024-11-05 14:22:27,50000,37500.0,0.25,0.22999999999999995,8,"$38,750",38750.0,1.249999999999999
2024-11-05 14:22:27,50000,37500.0,0.25,0.22999999999999995,9,"$38,500",38500.0,0.9999999999999992
2024-11-05 14:22:27,50000,37500.0,0.25,0.22999999999999995,10,"$38,500",38500.0,0.9999999999999992
2024-11-05 14:22:28,50000,37500.0,0.25,0.24999999999999994,1,"$37,500",37500.0,
2024-11-05 14:22:28,50000,37500.0,0.25,0.24999999999999994,2,"$37,500",37500.0,
2024-11-05 14:22:28,50000,37500.0,0.25,0.24999999999999994,3,"$37,500",37500.0,
2024-11-05 14:22:28,50000,37500.0,0.25,0.24999999999999994,4,"$37,500",37500.0,
2024-11-05 14:22:28,50000,37500.0,0.25,0.24999999999999994,5,"$37,500",37500.0,
2024-11-05 14:22:28,50000,37500.0,0.25,0.24999999999999994,6,"$37,500",37500.0,
2024-11-05 14:22:28,50000,37500.0,0.25,0.24999999999999994,7,"$37,500",37500.0,
2024-11-05 14:22:28,50000,37500.0,0.25,0.24999999999999994,8,"$37,500",37500.0,
2024-11-05 14:22:28,50000,37500.0,0.25,0.24999999999999994,9,"$37,500",37500.0,
2024-11-05 14:22:28,50000,37500.0,0.25,0.24999999999999994,10,"$37,500",37500.0,
2024-11-05 14:22:28,50000,37500.0,0.25,0.2699999999999999,1,"$36,750",36750.0,0.7500000000000034
2024-11-05 14:22:28,50000,37500.0,0.25,0.2699999999999999,2,"$34,500",34500.0,3.0000000000000138
2024-11-05 14:22:28,50000,37500.0,0.25,0.2699999999999999,3,"$36,750",36750.0,0.7500000000000034
2024-11-05 14:22:28,50000,37500.0,0.25,0.2699999999999999,4,"$34,500",34500.0,3.0000000000000138
2024-11-05 14:22:28,50000,37500.0,0.25,0.2699999999999999,5,"$35,842",35842.0,1.6580000000000077
2024-11-05 14:22:28,50000,37500.0,0.25,0.2699999999999999,6,"$35,000",35000.0,2.5000000000000115
2024-11-05 14:22:28,50000,37500.0,0.25,0.2699999999999999,7,"$35,000",35000.0,2.5000000000000115
2024-11-05 14:22:28,50000,37500.0,0.25,0.2699999999999999,8,"$35,625",35625.0,1.8750000000000087
2024-11-05 14:22:28,50000,37500.0,0.25,0.2699999999999999,9,"$36,100",36100.0,1.4000000000000066
2024-11-05 14:22:28,50000,37500.0,0.25,0.2699999999999999,10,"$35,000",35000.0,2.5000000000000115
2024-11-05 14:22:29,50000,37500.0,0.25,0.2899999999999999,1,"$37,500",37500.0,-0.0
2024-11-05 14:22:29,50000,37500.0,0.25,0.2899999999999999,2,"$36,574",36574.0,0.4630000000000009
2024-11-05 14:22:29,50000,37500.0,0.25,0.2899999999999999,3,"$36,000",36000.0,0.7500000000000014
2024-11-05 14:22:29,50000,37500.0,0.25,0.2899999999999999,4,"$35,000",35000.0,1.2500000000000024
2024-11-05 14:22:29,50000,37500.0,0.25,0.2899999999999999,5,"$36,750",36750.0,0.3750000000000007
2024-11-05 14:22:29,50000,37500.0,0.25,0.2899999999999999,6,"$34,500",34500.0,1.5000000000000029
2024-11-05 14:22:29,50000,37500.0,0.25,0.2899999999999999,7,"$32,500",32500.0,2.500000000000005
2024-11-05 14:22:29,50000,37500.0,0.25,0.2899999999999999,8,"$36,000",36000.0,0.7500000000000014
2024-11-05 14:22:29,50000,37500.0,0.25,0.2899999999999999,9,"$33,333",33333.0,2.083500000000004
2024-11-05 14:22:29,50000,37500.0,0.25,0.2899999999999999,10,"$36,000",36000.0,0.7500000000000014
2024-11-05 14:22:31,50000,37500.0,0.25,0.30999999999999994,1,"$27,500",27500.0,3.3333333333333366
2024-11-05 14:22:31,50000,37500.0,0.25,0.30999999999999994,2,"$36,463",36463.0,0.345666666666667
