timestamp,broad_income,prior_taxable_income,prior_rate,new_rate,response_number,raw_response,parsed_income,implied_eti
2024-11-05 14:45:08,50000,37500.0,0.25,0.15,1,"$37,500",37500.0,0.0
2024-11-05 14:45:08,50000,37500.0,0.25,0.15,2,37500,37500.0,0.0
2024-11-05 14:45:08,50000,37500.0,0.25,0.15,3,"$37,500",37500.0,0.0
2024-11-05 14:45:08,50000,37500.0,0.25,0.15,4,37500,37500.0,0.0
2024-11-05 14:45:08,50000,37500.0,0.25,0.15,5,37500,37500.0,0.0
2024-11-05 14:45:08,50000,37500.0,0.25,0.15,6,"$50,000",50000.0,2.5000000000000004
2024-11-05 14:45:08,50000,37500.0,0.25,0.15,7,37500,37500.0,0.0
2024-11-05 14:45:08,50000,37500.0,0.25,0.15,8,"$37,500",37500.0,0.0
2024-11-05 14:45:08,50000,37500.0,0.25,0.15,9,37500,37500.0,0.0
2024-11-05 14:45:08,50000,37500.0,0.25,0.15,10,37500,37500.0,0.0
2024-11-05 14:45:08,50000,37500.0,0.25,0.15,11,37500,37500.0,0.0
2024-11-05 14:45:08,50000,37500.0,0.25,0.15,12,37500,37500.0,0.0
2024-11-05 14:45:08,50000,37500.0,0.25,0.15,13,"$37,500",37500.0,0.0
2024-11-05 14:45:08,50000,37500.0,0.25,0.15,14,"$50,000",50000.0,2.5000000000000004
2024-11-05 14:45:08,50000,37500.0,0.25,0.15,15,"$50,000",50000.0,2.5000000000000004
2024-11-05 14:45:08,50000,37500.0,0.25,0.15,16,37500,37500.0,0.0
2024-11-05 14:45:08,50000,37500.0,0.25,0.15,17,"$37,500",37500.0,0.0
2024-11-05 14:45:08,50000,37500.0,0.25,0.15,18,37500,37500.0,0.0
2024-11-05 14:45:08,50000,37500.0,0.25,0.15,19,"$37,500",37500.0,0.0
2024-11-05 14:45:08,50000,37500.0,0.25,0.15,20,"$44,375",44375.0,1.3750000000000002
2024-11-05 14:45:08,50000,37500.0,0.25,0.15,21,"$37,500",37500.0,0.0
2024-11-05 14:45:08,50000,37500.0,0.25,0.15,22,37500,37500.0,0.0
2024-11-05 14:45:08,50000,37500.0,0.25,0.15,23,37500,37500.0,0.0
2024-11-05 14:45:08,50000,37500.0,0.25,0.15,24,"$37,500",37500.0,0.0
2024-11-05 14:45:08,50000,37500.0,0.25,0.15,25,50000,50000.0,2.5000000000000004
2024-11-05 14:45:08,50000,37500.0,0.25,0.15,26,"$50,000",50000.0,2.5000000000000004
2024-11-05 14:45:08,50000,37500.0,0.25,0.15,27,37500,37500.0,0.0
2024-11-05 14:45:08,50000,37500.0,0.25,0.15,28,37500,37500.0,0.0
2024-11-05 14:45:08,50000,37500.0,0.25,0.15,29,37500,37500.0,0.0
2024-11-05 14:45:08,50000,37500.0,0.25,0.15,30,"$37,500",37500.0,0.0
2024-11-05 14:45:08,50000,37500.0,0.25,0.15,31,37500,37500.0,0.0
2024-11-05 14:45:08,50000,37500.0,0.25,0.15,32,37500,37500.0,0.0
2024-11-05 14:45:08,50000,37500.0,0.25,0.15,33,"37,500",37500.0,0.0
2024-11-05 14:45:08,50000,37500.0,0.25,0.15,34,"$37,500",37500.0,0.0
2024-11-05 14:45:08,50000,37500.0,0.25,0.15,35,"$37,500",37500.0,0.0
2024-11-05 14:45:08,50000,37500.0,0.25,0.15,36,37500,37500.0,0.0
2024-11-05 14:45:08,50000,37500.0,0.25,0.15,37,"$37,500",37500.0,0.0
2024-11-05 14:45:08,50000,37500.0,0.25,0.15,38,37500,37500.0,0.0
2024-11-05 14:45:08,50000,37500.0,0.25,0.15,39,"$37,500",37500.0,0.0
2024-11-05 14:45:08,50000,37500.0,0.25,0.15,40,37500,37500.0,0.0
2024-11-05 14:45:08,50000,37500.0,0.25,0.15,41,37500,37500.0,0.0
2024-11-05 14:45:08,50000,37500.0,0.25,0.15,42,37500,37500.0,0.0
2024-11-05 14:45:08,50000,37500.0,0.25,0.15,43,"$50,000",50000.0,2.5000000000000004
2024-11-05 14:45:08,50000,37500.0,0.25,0.15,44,37500,37500.0,0.0
2024-11-05 14:45:08,50000,37500.0,0.25,0.15,45,"$37,500",37500.0,0.0
2024-11-05 14:45:08,50000,37500.0,0.25,0.15,46,"$37,500",37500.0,0.0
2024-11-05 14:45:08,50000,37500.0,0.25,0.15,47,"$37,500",37500.0,0.0
2024-11-05 14:45:08,50000,37500.0,0.25,0.15,48,37500,37500.0,0.0
2024-11-05 14:45:08,50000,37500.0,0.25,0.15,49,37500,37500.0,0.0
2024-11-05 14:45:08,50000,37500.0,0.25,0.15,50,37500,37500.0,0.0
2024-11-05 14:45:08,50000,37500.0,0.25,0.15,51,37500,37500.0,0.0
2024-11-05 14:45:08,50000,37500.0,0.25,0.15,52,"$50,000",50000.0,2.5000000000000004
2024-11-05 14:45:08,50000,37500.0,0.25,0.15,53,37500,37500.0,0.0
2024-11-05 14:45:08,50000,37500.0,0.25,0.15,54,"$37,500",37500.0,0.0
2024-11-05 14:45:08,50000,37500.0,0.25,0.15,55,"$37,500",37500.0,0.0
2024-11-05 14:45:08,50000,37500.0,0.25,0.15,56,37500,37500.0,0.0
2024-11-05 14:45:08,50000,37500.0,0.25,0.15,57,"$50,000",50000.0,2.5000000000000004
2024-11-05 14:45:08,50000,37500.0,0.25,0.15,58,"37,500",37500.0,0.0
2024-11-05 14:45:08,50000,37500.0,0.25,0.15,59,37500,37500.0,0.0
2024-11-05 14:45:08,50000,37500.0,0.25,0.15,60,37500,37500.0,0.0
2024-11-05 14:45:08,50000,37500.0,0.25,0.15,61,37500,37500.0,0.0
2024-11-05 14:45:08,50000,37500.0,0.25,0.15,62,37500,37500.0,0.0
2024-11-05 14:45:08,50000,37500.0,0.25,0.15,63,"37,500",37500.0,0.0
2024-11-05 14:45:08,50000,37500.0,0.25,0.15,64,37500,37500.0,0.0
2024-11-05 14:45:08,50000,37500.0,0.25,0.15,65,37500,37500.0,0.0
2024-11-05 14:45:08,50000,37500.0,0.25,0.15,66,43750,43750.0,1.2500000000000002
2024-11-05 14:45:08,50000,37500.0,0.25,0.15,67,37500,37500.0,0.0
2024-11-05 14:45:08,50000,37500.0,0.25,0.15,68,"$37,500",37500.0,0.0
2024-11-05 14:45:08,50000,37500.0,0.25,0.15,69,"$37,500",37500.0,0.0
2024-11-05 14:45:08,50000,37500.0,0.25,0.15,70,37500,37500.0,0.0
2024-11-05 14:45:08,50000,37500.0,0.25,0.15,71,37500,37500.0,0.0
2024-11-05 14:45:08,50000,37500.0,0.25,0.15,72,"$37,500",37500.0,0.0
2024-11-05 14:45:08,50000,37500.0,0.25,0.15,73,"$37,500",37500.0,0.0
2024-11-05 14:45:08,50000,37500.0,0.25,0.15,74,"$37,500",37500.0,0.0
2024-11-05 14:45:08,50000,37500.0,0.25,0.15,75,37500,37500.0,0.0
2024-11-05 14:45:08,50000,37500.0,0.25,0.15,76,37500,37500.0,0.0
2024-11-05 14:45:08,50000,37500.0,0.25,0.15,77,37500,37500.0,0.0
2024-11-05 14:45:08,50000,37500.0,0.25,0.15,78,"$37,500",37500.0,0.0
2024-11-05 14:45:08,50000,37500.0,0.25,0.15,79,"$37,500",37500.0,0.0
2024-11-05 14:45:08,50000,37500.0,0.25,0.15,80,37500,37500.0,0.0
2024-11-05 14:45:08,50000,37500.0,0.25,0.15,81,37500,37500.0,0.0
2024-11-05 14:45:08,50000,37500.0,0.25,0.15,82,37500,37500.0,0.0
2024-11-05 14:45:08,50000,37500.0,0.25,0.15,83,"$37,500",37500.0,0.0
2024-11-05 14:45:08,50000,37500.0,0.25,0.15,84,"$37,500",37500.0,0.0
2024-11-05 14:45:08,50000,37500.0,0.25,0.15,85,37500,37500.0,0.0
2024-11-05 14:45:08,50000,37500.0,0.25,0.15,86,"$37,500",37500.0,0.0
2024-11-05 14:45:08,50000,37500.0,0.25,0.15,87,"$50,000",50000.0,2.5000000000000004
2024-11-05 14:45:08,50000,37500.0,0.25,0.15,88,37500,37500.0,0.0
2024-11-05 14:45:08,50000,37500.0,0.25,0.15,89,"$37,500",37500.0,0.0
2024-11-05 14:45:08,50000,37500.0,0.25,0.15,90,37500,37500.0,0.0
2024-11-05 14:45:08,50000,37500.0,0.25,0.15,91,"$37,500",37500.0,0.0
2024-11-05 14:45:08,50000,37500.0,0.25,0.15,92,"$37,500",37500.0,0.0
2024-11-05 14:45:08,50000,37500.0,0.25,0.15,93,37500,37500.0,0.0
2024-11-05 14:45:08,50000,37500.0,0.25,0.15,94,37500,37500.0,0.0
2024-11-05 14:45:08,50000,37500.0,0.25,0.15,95,37500,37500.0,0.0
2024-11-05 14:45:08,50000,37500.0,0.25,0.15,96,37500,37500.0,0.0
2024-11-05 14:45:08,50000,37500.0,0.25,0.15,97,"$50,000",50000.0,2.5000000000000004
2024-11-05 14:45:08,50000,37500.0,0.25,0.15,98,"$37,500",37500.0,0.0
2024-11-05 14:45:08,50000,37500.0,0.25,0.15,99,37500,37500.0,0.0
2024-11-05 14:45:08,50000,37500.0,0.25,0.15,100,"$37,500",37500.0,0.0
2024-11-05 14:45:09,50000,37500.0,0.25,0.16999999999999998,1,"44,118",44118.0,1.6544999999999985
2024-11-05 14:45:09,50000,37500.0,0.25,0.16999999999999998,2,"$50,000",50000.0,3.1249999999999973
2024-11-05 14:45:09,50000,37500.0,0.25,0.16999999999999998,3,37500,37500.0,0.0
2024-11-05 14:45:09,50000,37500.0,0.25,0.16999999999999998,4,"$50,000",50000.0,3.1249999999999973
2024-11-05 14:45:09,50000,37500.0,0.25,0.16999999999999998,5,"$50,000",50000.0,3.1249999999999973
2024-11-05 14:45:09,50000,37500.0,0.25,0.16999999999999998,6,37500,37500.0,0.0
2024-11-05 14:45:09,50000,37500.0,0.25,0.16999999999999998,7,"$41,470",41470.0,0.9924999999999992
2024-11-05 14:45:09,50000,37500.0,0.25,0.16999999999999998,8,"$50,735",50735.0,3.308749999999997
2024-11-05 14:45:09,50000,37500.0,0.25,0.16999999999999998,9,37647,37647.0,0.03674999999999997
2024-11-05 14:45:09,50000,37500.0,0.25,0.16999999999999998,10,"$37,500",37500.0,0.0
2024-11-05 14:45:09,50000,37500.0,0.25,0.16999999999999998,11,"$37,500.00",37500.0,0.0
2024-11-05 14:45:09,50000,37500.0,0.25,0.16999999999999998,12,"$37,500",37500.0,0.0
2024-11-05 14:45:09,50000,37500.0,0.25,0.16999999999999998,13,"$37,500",37500.0,0.0
2024-11-05 14:45:09,50000,37500.0,0.25,0.16999999999999998,14,"$37,500",37500.0,0.0
2024-11-05 14:45:09,50000,37500.0,0.25,0.16999999999999998,15,"$37,500",37500.0,0.0
2024-11-05 14:45:09,50000,37500.0,0.25,0.16999999999999998,16,"37,500",37500.0,0.0
2024-11-05 14:45:09,50000,37500.0,0.25,0.16999999999999998,17,37500,37500.0,0.0
2024-11-05 14:45:09,50000,37500.0,0.25,0.16999999999999998,18,37500,37500.0,0.0
2024-11-05 14:45:09,50000,37500.0,0.25,0.16999999999999998,19,37500,37500.0,0.0
2024-11-05 14:45:09,50000,37500.0,0.25,0.16999999999999998,20,37500,37500.0,0.0
2024-11-05 14:45:09,50000,37500.0,0.25,0.16999999999999998,21,"$37,500",37500.0,0.0
2024-11-05 14:45:09,50000,37500.0,0.25,0.16999999999999998,22,43750,43750.0,1.5624999999999987
2024-11-05 14:45:09,50000,37500.0,0.25,0.16999999999999998,23,37500,37500.0,0.0
2024-11-05 14:45:09,50000,37500.0,0.25,0.16999999999999998,24,37500,37500.0,0.0
2024-11-05 14:45:09,50000,37500.0,0.25,0.16999999999999998,25,43750,43750.0,1.5624999999999987
2024-11-05 14:45:09,50000,37500.0,0.25,0.16999999999999998,26,"$37,500",37500.0,0.0
2024-11-05 14:45:09,50000,37500.0,0.25,0.16999999999999998,27,"$37,500",37500.0,0.0
2024-11-05 14:45:09,50000,37500.0,0.25,0.16999999999999998,28,42941,42941.0,1.3602499999999988
2024-11-05 14:45:09,50000,37500.0,0.25,0.16999999999999998,29,"$50,000",50000.0,3.1249999999999973
2024-11-05 14:45:09,50000,37500.0,0.25,0.16999999999999998,30,"$37,500",37500.0,0.0
2024-11-05 14:45:09,50000,37500.0,0.25,0.16999999999999998,31,37500,37500.0,0.0
2024-11-05 14:45:09,50000,37500.0,0.25,0.16999999999999998,32,43750,43750.0,1.5624999999999987
2024-11-05 14:45:09,50000,37500.0,0.25,0.16999999999999998,33,37125,37125.0,-0.09374999999999992
