Timestamp,Broad Income,Prior Taxable Income,Prior Marginal Rate,New Tax Rate,Average Expected Taxable Income,Implied ETI,Valid Responses
2024-10-06 00:37:31,100000.0,80000.0,0.25,0.1,85469.83,0.34186437500000005,100
2024-10-06 00:37:31,100000.0,80000.0,0.25,0.11,83083.88,0.20650982142857172,100
2024-10-06 00:37:31,100000.0,80000.0,0.25,0.12,88534.3469387755,0.6154577119309257,98
2024-10-06 00:37:31,100000.0,80000.0,0.25,0.13,100894.0,1.63234375,99
2024-10-06 00:37:31,100000.0,80000.0,0.25,0.13999999999999999,103341.65656565657,1.9893457300275486,99
2024-10-06 00:37:31,100000.0,80000.0,0.25,0.14999999999999997,82073.33,0.1943746875,100
2024-10-06 00:37:31,100000.0,80000.0,0.25,0.15999999999999998,94126.46464646465,1.471506734006733,99
2024-10-06 00:37:31,100000.0,80000.0,0.25,0.16999999999999998,90689.78787878787,1.2527095170454527,99
2024-10-06 00:37:31,100000.0,80000.0,0.25,0.17999999999999997,83343.34343434343,0.4477692099567096,99
2024-10-06 00:37:31,100000.0,80000.0,0.25,0.18999999999999995,90686.68,1.6697937499999973,100
2024-10-06 00:37:31,100000.0,80000.0,0.25,0.19999999999999996,80840.0,0.1574999999999999,100
2024-10-06 00:37:31,100000.0,80000.0,0.25,0.20999999999999996,80372.38,0.08727656250000101,100
2024-10-06 00:37:31,100000.0,80000.0,0.25,0.21999999999999995,80100.0,0.031249999999999972,100
2024-10-06 00:37:31,100000.0,80000.0,0.25,0.22999999999999993,80040.0,0.018749999999999985,100
2024-10-06 00:37:31,100000.0,80000.0,0.25,0.23999999999999994,80129.99,0.1218656250000048,100
2024-10-06 00:37:31,100000.0,80000.0,0.25,0.24999999999999994,80000.0,,100
2024-10-06 00:37:31,100000.0,80000.0,0.25,0.2599999999999999,79861.97,0.12940312500000023,100
2024-10-06 00:37:31,100000.0,80000.0,0.25,0.2699999999999999,80025.0,-0.011718750000000054,100
2024-10-06 00:37:31,100000.0,80000.0,0.25,0.2799999999999999,80126.45,-0.0395156249999992,100
2024-10-06 00:37:31,100000.0,80000.0,0.25,0.2899999999999999,79966.96,0.007743749999998513,100
2024-10-06 00:37:31,100000.0,80000.0,0.25,0.29999999999999993,79950.0,0.009375000000000012,100
2024-10-06 00:37:31,100000.0,80000.0,0.25,0.3099999999999999,80060.0,-0.009375000000000026,100
2024-10-06 00:37:31,100000.0,80000.0,0.25,0.3199999999999999,79946.28,0.0071946428571430295,100
2024-10-06 00:37:31,100000.0,80000.0,0.25,0.3299999999999999,79030.3,0.11363671874999988,100
2024-10-06 00:37:31,100000.0,80000.0,0.25,0.33999999999999986,78280.14,0.17915208333333366,100
2024-10-06 00:37:31,100000.0,80000.0,0.25,0.34999999999999987,79898.9898989899,0.009469696969697464,99
2024-10-06 00:37:31,100000.0,80000.0,0.25,0.3599999999999999,78250.26,0.1491255681818188,100
2024-10-06 00:37:31,100000.0,80000.0,0.25,0.3699999999999999,78937.83,0.08298203124999995,100
2024-10-06 00:37:31,100000.0,80000.0,0.25,0.3799999999999999,76229.23,0.2719305288461543,100
2024-10-06 00:37:31,100000.0,80000.0,0.25,0.38999999999999985,77885.78,0.1415772321428573,100
2024-10-06 00:37:31,100000.0,80000.0,0.25,0.39999999999999986,75395.0,0.2878125000000002,100
2024-10-06 00:37:31,100000.0,80000.0,0.25,0.40999999999999986,75906.51,0.2398529296875004,100
2024-10-06 00:37:31,100000.0,80000.0,0.25,0.4199999999999998,80371.43,-0.020483272058823165,100
2024-10-06 00:37:31,100000.0,80000.0,0.25,0.4299999999999998,78570.08,0.07447499999999997,100
2024-10-06 00:37:31,100000.0,80000.0,0.25,0.43999999999999984,77952.48,0.10102894736842133,100
2024-10-06 00:37:31,100000.0,80000.0,0.25,0.44999999999999984,78505.54,0.07005281250000035,100
2024-10-06 00:37:31,100000.0,80000.0,0.25,0.45999999999999985,79451.81,0.02447276785714298,100
2024-10-06 00:37:31,100000.0,80000.0,0.25,0.4699999999999998,77393.67,0.11106519886363656,100
2024-10-06 00:37:31,100000.0,80000.0,0.25,0.4799999999999998,80176.31,-0.007186548913043391,100
2024-10-06 00:37:31,100000.0,80000.0,0.25,0.4899999999999998,78037.19,0.07667226562499999,100
2024-10-06 00:37:31,100000.0,80000.0,0.25,0.4999999999999998,75180.0,0.18075000000000016,100
