timestamp,tax_unit_id,filing_status,broad_income,taxable_income,mtr,mtr_prime,response_number,taxable_income_this,broad_income_this,implied_eti_taxable,implied_eti_broad,model,income_response_raw
2026-06-08 09:30:52,2908001.0,,43861.0,37428.68,0.25230432,0.2429616519919546,1,37800.0,44200.0,0.7939584690699557,0.6185504455907634,claude-haiku-4-5-20251001,"```json
{""broad_income"": 44200, ""taxable_income"": 37800}
```"
2026-06-08 09:30:52,2908001.0,,43861.0,37428.68,0.25230432,0.2429616519919546,2,37800.0,44200.0,0.7939584690699557,0.6185504455907634,claude-haiku-4-5-20251001,"```json
{""broad_income"": 44200, ""taxable_income"": 37800}
```"
2026-06-08 09:31:02,8434401.0,,52133.0,49546.84,0.3695,0.3716756696001465,1,48600.0,51200.0,5.5379978508048335,5.186341070039206,claude-haiku-4-5-20251001,"```json
{""broad_income"": 51200, ""taxable_income"": 48600}
```"
2026-06-08 09:31:02,8434401.0,,52133.0,49546.84,0.3695,0.3716756696001465,2,48600.0,51200.0,5.5379978508048335,5.186341070039206,claude-haiku-4-5-20251001,"```json
{""broad_income"": 51200, ""taxable_income"": 48600}
```"
2026-06-08 09:31:08,6349901.0,,42000.0,28150.0,0.1965,0.1833836551052556,1,28600.0,42500.0,0.9792806377329332,0.7292790992640759,claude-haiku-4-5-20251001,"```json
{""broad_income"": 42500, ""taxable_income"": 28600}
```"
2026-06-08 09:31:08,6349901.0,,42000.0,28150.0,0.1965,0.1833836551052556,2,28650.0,42500.0,1.0880895974810367,0.7292790992640759,claude-haiku-4-5-20251001,"```json
{""broad_income"": 42500, ""taxable_income"": 28650}
```"
2026-06-08 09:31:14,4907201.0,,146001.0,127030.69,0.3615,0.3367198943787576,1,129200.0,148500.0,0.4400182704209488,0.44103004252113914,claude-haiku-4-5-20251001,"```json
{""broad_income"": 148500, ""taxable_income"": 129200}
```"
2026-06-08 09:31:14,4907201.0,,146001.0,127030.69,0.3615,0.3367198943787576,2,129200.0,148500.0,0.4400182704209488,0.44103004252113914,claude-haiku-4-5-20251001,"```json
{""broad_income"": 148500, ""taxable_income"": 129200}
```"
2026-06-08 09:31:19,1306201.0,,88011.0,75755.086,0.32719994,0.3311268909649999,1,74200.0,86500.0,3.5170064043853464,2.9414268465497284,claude-haiku-4-5-20251001,"```json
{""broad_income"": 86500, ""taxable_income"": 74200}
```"
2026-06-08 09:31:19,1306201.0,,88011.0,75755.086,0.32719994,0.3311268909649999,2,74100.0,86500.0,3.7431679417141734,2.9414268465497284,claude-haiku-4-5-20251001,"```json
{""broad_income"": 86500, ""taxable_income"": 74100}
```"
2026-06-08 09:31:24,1306201.0,,88011.0,75755.086,0.32719994,0.3311266164297525,1,74200.0,86500.0,3.5172522973792546,2.9416324976548154,claude-haiku-4-5-20251001,"```json
{""broad_income"": 86500, ""taxable_income"": 74200}
```"
2026-06-08 09:31:24,1306201.0,,88011.0,75755.086,0.32719994,0.3311266164297525,2,74200.0,86500.0,3.5172522973792546,2.9416324976548154,claude-haiku-4-5-20251001,"```json
{""broad_income"": 86500, ""taxable_income"": 74200}
```"
2026-06-08 09:31:30,729401.0,,70000.0,42300.0,-0.16099998,-0.2077535147399951,1,43200.0,72000.0,0.5283478002554354,0.7094956174858703,claude-haiku-4-5-20251001,"```json
{""broad_income"": 72000, ""taxable_income"": 43200}
```"
2026-06-08 09:31:30,729401.0,,70000.0,42300.0,-0.16099998,-0.2077535147399951,2,43200.0,72000.0,0.5283478002554354,0.7094956174858703,claude-haiku-4-5-20251001,"```json
{""broad_income"": 72000, ""taxable_income"": 43200}
```"
2026-06-08 09:31:35,7839302.0,,43500.0,29258.0,0.20230004,0.1868477468659006,1,29800.0,44200.0,0.9563156940177653,0.8307214320269858,claude-haiku-4-5-20251001,"```json
{""broad_income"": 44200, ""taxable_income"": 29800}
```"
2026-06-08 09:31:35,7839302.0,,43500.0,29258.0,0.20230004,0.1868477468659006,2,29800.0,44200.0,0.9563156940177653,0.8307214320269858,claude-haiku-4-5-20251001,"```json
{""broad_income"": 44200, ""taxable_income"": 29800}
```"
