timestamp,broad_income,prior_taxable_income,prior_rate,new_rate,response_number,raw_response,parsed_income,implied_eti
2024-11-05 14:28:08,50000,37500.0,0.25,0.15,1,"$42,857",42857.0,1.0714000000000001
2024-11-05 14:28:08,50000,37500.0,0.25,0.15,2,"$42,500",42500.0,1.0000000000000002
2024-11-05 14:28:08,50000,37500.0,0.25,0.15,3,"$42,500",42500.0,1.0000000000000002
2024-11-05 14:28:08,50000,37500.0,0.25,0.2,1,"$40,000",40000.0,0.9999999999999992
2024-11-05 14:28:08,50000,37500.0,0.25,0.2,2,"$40,000",40000.0,0.9999999999999992
2024-11-05 14:28:08,50000,37500.0,0.25,0.2,3,"$40,000",40000.0,0.9999999999999992
2024-11-05 14:28:09,50000,37500.0,0.25,0.25,1,"$37,500",37500.0,
2024-11-05 14:28:09,50000,37500.0,0.25,0.25,2,"$37,500",37500.0,
2024-11-05 14:28:09,50000,37500.0,0.25,0.25,3,"$37,500",37500.0,
2024-11-05 14:28:09,50000,37500.0,0.25,0.30000000000000004,1,"$35,000",35000.0,0.9999999999999992
2024-11-05 14:28:09,50000,37500.0,0.25,0.30000000000000004,2,"$35,000.00",35000.0,0.9999999999999992
2024-11-05 14:28:09,50000,37500.0,0.25,0.30000000000000004,3,"$35,000",35000.0,0.9999999999999992
2024-11-05 14:28:09,50000,37500.0,0.25,0.3500000000000001,1,"$30,000",30000.0,1.499999999999999
2024-11-05 14:28:09,50000,37500.0,0.25,0.3500000000000001,2,"$32,500",32500.0,0.9999999999999992
2024-11-05 14:28:09,50000,37500.0,0.25,0.3500000000000001,3,"$32,500",32500.0,0.9999999999999992
2024-11-05 14:28:11,100000,75000.0,0.25,0.15,1,"$85,000",85000.0,1.0000000000000002
2024-11-05 14:28:11,100000,75000.0,0.25,0.15,2,"$85,000",85000.0,1.0000000000000002
2024-11-05 14:28:11,100000,75000.0,0.25,0.15,3,"$85,000",85000.0,1.0000000000000002
2024-11-05 14:28:11,100000,75000.0,0.25,0.2,1,"$80,000",80000.0,0.9999999999999992
2024-11-05 14:28:11,100000,75000.0,0.25,0.2,2,"$80,000",80000.0,0.9999999999999992
2024-11-05 14:28:11,100000,75000.0,0.25,0.2,3,"$80,000",80000.0,0.9999999999999992
2024-11-05 14:28:12,100000,75000.0,0.25,0.25,1,"$75,000",75000.0,
2024-11-05 14:28:12,100000,75000.0,0.25,0.25,2,"$75,000",75000.0,
2024-11-05 14:28:12,100000,75000.0,0.25,0.25,3,"$75,000",75000.0,
2024-11-05 14:28:12,100000,75000.0,0.25,0.30000000000000004,1,"$70,000",70000.0,0.9999999999999992
2024-11-05 14:28:12,100000,75000.0,0.25,0.30000000000000004,2,"$70,000",70000.0,0.9999999999999992
2024-11-05 14:28:12,100000,75000.0,0.25,0.30000000000000004,3,"$70,000",70000.0,0.9999999999999992
2024-11-05 14:28:12,100000,75000.0,0.25,0.3500000000000001,1,"$65,000",65000.0,0.9999999999999992
2024-11-05 14:28:12,100000,75000.0,0.25,0.3500000000000001,2,"$50,000",50000.0,2.499999999999998
2024-11-05 14:28:12,100000,75000.0,0.25,0.3500000000000001,3,"$65,000",65000.0,0.9999999999999992
2024-11-05 14:28:13,150000,112500.0,0.25,0.15,1,"$135,000",135000.0,1.5000000000000004
2024-11-05 14:28:13,150000,112500.0,0.25,0.15,2,"$120,000",120000.0,0.5000000000000001
2024-11-05 14:28:13,150000,112500.0,0.25,0.15,3,"$123,500",123500.0,0.7333333333333335
2024-11-05 14:28:13,150000,112500.0,0.25,0.2,1,"$120,000",120000.0,0.9999999999999992
2024-11-05 14:28:13,150000,112500.0,0.25,0.2,2,"$120,000",120000.0,0.9999999999999992
2024-11-05 14:28:13,150000,112500.0,0.25,0.2,3,"$120,000",120000.0,0.9999999999999992
2024-11-05 14:28:13,150000,112500.0,0.25,0.25,1,"$112,500",112500.0,
2024-11-05 14:28:13,150000,112500.0,0.25,0.25,2,"$112,500",112500.0,
2024-11-05 14:28:13,150000,112500.0,0.25,0.25,3,"$112,500",112500.0,
2024-11-05 14:28:14,150000,112500.0,0.25,0.30000000000000004,1,"$105,000",105000.0,0.9999999999999992
2024-11-05 14:28:14,150000,112500.0,0.25,0.30000000000000004,2,"$101,250",101250.0,1.499999999999999
2024-11-05 14:28:14,150000,112500.0,0.25,0.30000000000000004,3,"$97,500",97500.0,1.9999999999999984
2024-11-05 14:28:14,150000,112500.0,0.25,0.3500000000000001,1,"$97,500",97500.0,0.9999999999999992
2024-11-05 14:28:14,150000,112500.0,0.25,0.3500000000000001,2,"$95,000",95000.0,1.1666666666666656
2024-11-05 14:28:14,150000,112500.0,0.25,0.3500000000000001,3,"$100,000",100000.0,0.8333333333333326
2024-11-05 14:28:15,200000,150000.0,0.25,0.15,1,"$170,000",170000.0,1.0000000000000002
2024-11-05 14:28:15,200000,150000.0,0.25,0.15,2,"$175,000",175000.0,1.2500000000000002
2024-11-05 14:28:15,200000,150000.0,0.25,0.15,3,"$200,000",200000.0,2.5000000000000004
2024-11-05 14:28:15,200000,150000.0,0.25,0.2,1,"$160,000",160000.0,0.9999999999999992
2024-11-05 14:28:15,200000,150000.0,0.25,0.2,2,"$160,000",160000.0,0.9999999999999992
2024-11-05 14:28:15,200000,150000.0,0.25,0.2,3,"$160,000",160000.0,0.9999999999999992
2024-11-05 14:28:15,200000,150000.0,0.25,0.25,1,"$150,000",150000.0,
2024-11-05 14:28:15,200000,150000.0,0.25,0.25,2,"$150,000",150000.0,
2024-11-05 14:28:15,200000,150000.0,0.25,0.25,3,"$150,000",150000.0,
